Code du département;Libellé du département;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Non-Exprimés;% Non-Exp/Ins;% Non-Exp/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Année;Numéro de tour;Métropole
35;Ille-et-Vilaine;238;Rennes;1146;703;61.34;443;38.66;4;0.35;0.9;439;38.31;99.1;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;747;442;59.17;305;40.83;9;1.2;2.95;296;39.63;97.05;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1118;700;62.61;418;37.39;7;0.63;1.67;411;36.76;98.33;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1162;660;56.8;502;43.2;7;0.6;1.39;495;42.6;98.61;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1171;669;57.13;502;42.87;12;1.02;2.39;490;41.84;97.61;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1181;682;57.75;499;42.25;7;0.59;1.4;492;41.66;98.6;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1169;661;56.54;508;43.46;10;0.86;1.97;498;42.6;98.03;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1167;704;60.33;463;39.67;12;1.03;2.59;451;38.65;97.41;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1161;743;64.0;418;36.0;9;0.78;2.15;409;35.23;97.85;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1188;888;74.75;300;25.25;9;0.76;3.0;291;24.49;97.0;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1020;792;77.65;228;22.35;6;0.59;2.63;222;21.76;97.37;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1124;876;77.94;248;22.06;3;0.27;1.21;245;21.8;98.79;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1134;780;68.78;354;31.22;6;0.53;1.69;348;30.69;98.31;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;1024;641;62.6;383;37.4;5;0.49;1.31;378;36.91;98.69;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;962;612;63.62;350;36.38;11;1.14;3.14;339;35.24;96.86;2020;1;Rennes
35;Ille-et-Vilaine;238;Rennes;702;426;60.68;276;39.32;3;0.43;1.09;273;38.89;98.91;2020;1;Rennes
35;Ille-et-Vilaine;240;Le Rheu;689;387;56.17;302;43.83;7;1.02;2.32;295;42.82;97.68;2020;1;Rennes
35;Ille-et-Vilaine;240;Le Rheu;915;488;53.33;427;46.67;10;1.09;2.34;417;45.57;97.66;2020;1;Rennes
35;Ille-et-Vilaine;240;Le Rheu;735;415;56.46;320;43.54;8;1.09;2.5;312;42.45;97.5;2020;1;Rennes
35;Ille-et-Vilaine;240;Le Rheu;858;468;54.55;390;45.45;8;0.93;2.05;382;44.52;97.95;2020;1;Rennes
35;Ille-et-Vilaine;240;Le Rheu;964;601;62.34;363;37.66;12;1.24;3.31;351;36.41;96.69;2020;1;Rennes
35;Ille-et-Vilaine;240;Le Rheu;847;519;61.28;328;38.72;13;1.53;3.96;315;37.19;96.04;2020;1;Rennes
35;Ille-et-Vilaine;240;Le Rheu;786;463;58.91;323;41.09;4;0.51;1.24;319;40.59;98.76;2020;1;Rennes
35;Ille-et-Vilaine;245;Romillé;983;389;39.57;594;60.43;13;1.32;2.19;581;59.1;97.81;2020;1;Rennes
35;Ille-et-Vilaine;245;Romillé;950;377;39.68;573;60.32;19;2.0;3.32;554;58.32;96.68;2020;1;Rennes
35;Ille-et-Vilaine;245;Romillé;899;366;40.71;533;59.29;14;1.56;2.63;519;57.73;97.37;2020;1;Rennes
35;Ille-et-Vilaine;250;Saint-Armel;787;326;41.42;461;58.58;14;1.78;3.04;447;56.8;96.96;2020;1;Rennes
35;Ille-et-Vilaine;250;Saint-Armel;708;285;40.25;423;59.75;8;1.13;1.89;415;58.62;98.11;2020;1;Rennes
35;Ille-et-Vilaine;266;Saint-Erblon;836;412;49.28;424;50.72;14;1.67;3.3;410;49.04;96.7;2020;1;Rennes
35;Ille-et-Vilaine;266;Saint-Erblon;809;356;44.0;453;56.0;11;1.36;2.43;442;54.64;97.57;2020;1;Rennes
35;Ille-et-Vilaine;266;Saint-Erblon;653;351;53.75;302;46.25;3;0.46;0.99;299;45.79;99.01;2020;1;Rennes
35;Ille-et-Vilaine;275;Saint-Gilles;638;291;45.61;347;54.39;12;1.88;3.46;335;52.51;96.54;2020;1;Rennes
35;Ille-et-Vilaine;275;Saint-Gilles;931;374;40.17;557;59.83;15;1.61;2.69;542;58.22;97.31;2020;1;Rennes
35;Ille-et-Vilaine;275;Saint-Gilles;1015;480;47.29;535;52.71;6;0.59;1.12;529;52.12;98.88;2020;1;Rennes
35;Ille-et-Vilaine;275;Saint-Gilles;727;375;51.58;352;48.42;12;1.65;3.41;340;46.77;96.59;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;794;532;67.0;262;33.0;28;3.53;10.69;234;29.47;89.31;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;915;630;68.85;285;31.15;40;4.37;14.04;245;26.78;85.96;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;810;528;65.19;282;34.81;41;5.06;14.54;241;29.75;85.46;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;1018;745;73.18;273;26.82;26;2.55;9.52;247;24.26;90.48;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;569;413;72.58;156;27.42;20;3.51;12.82;136;23.9;87.18;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;863;598;69.29;265;30.71;25;2.9;9.43;240;27.81;90.57;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;704;478;67.9;226;32.1;25;3.55;11.06;201;28.55;88.94;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;811;626;77.19;185;22.81;41;5.06;22.16;144;17.76;77.84;2020;1;Rennes
35;Ille-et-Vilaine;278;Saint-Grégoire;1188;803;67.59;385;32.41;53;4.46;13.77;332;27.95;86.23;2020;1;Rennes
35;Ille-et-Vilaine;281;Saint-Jacques-de-la-Lande;1113;790;70.98;323;29.02;11;0.99;3.41;312;28.03;96.59;2020;1;Rennes
35;Ille-et-Vilaine;281;Saint-Jacques-de-la-Lande;1217;783;64.34;434;35.66;17;1.4;3.92;417;34.26;96.08;2020;1;Rennes
35;Ille-et-Vilaine;281;Saint-Jacques-de-la-Lande;1045;682;65.26;363;34.74;8;0.77;2.2;355;33.97;97.8;2020;1;Rennes
35;Ille-et-Vilaine;281;Saint-Jacques-de-la-Lande;1023;670;65.49;353;34.51;15;1.47;4.25;338;33.04;95.75;2020;1;Rennes
35;Ille-et-Vilaine;281;Saint-Jacques-de-la-Lande;1071;702;65.55;369;34.45;22;2.05;5.96;347;32.4;94.04;2020;1;Rennes
35;Ille-et-Vilaine;281;Saint-Jacques-de-la-Lande;844;534;63.27;310;36.73;11;1.3;3.55;299;35.43;96.45;2020;1;Rennes
35;Ille-et-Vilaine;281;Saint-Jacques-de-la-Lande;1315;856;65.1;459;34.9;17;1.29;3.7;442;33.61;96.3;2020;1;Rennes
35;Ille-et-Vilaine;315;Saint-Sulpice-la-Forêt;1113;719;64.6;394;35.4;38;3.41;9.64;356;31.99;90.36;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;844;442;52.37;402;47.63;17;2.01;4.23;385;45.62;95.77;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;811;484;59.68;327;40.32;11;1.36;3.36;316;38.96;96.64;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;887;483;54.45;404;45.55;13;1.47;3.22;391;44.08;96.78;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;859;478;55.65;381;44.35;15;1.75;3.94;366;42.61;96.06;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;899;533;59.29;366;40.71;16;1.78;4.37;350;38.93;95.63;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;751;369;49.13;382;50.87;10;1.33;2.62;372;49.53;97.38;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;728;441;60.58;287;39.42;9;1.24;3.14;278;38.19;96.86;2020;1;Rennes
35;Ille-et-Vilaine;334;Thorigné-Fouillard;526;295;56.08;231;43.92;5;0.95;2.16;226;42.97;97.84;2020;1;Rennes
35;Ille-et-Vilaine;351;Le Verger;1056;638;60.42;418;39.58;43;4.07;10.29;375;35.51;89.71;2020;1;Rennes
35;Ille-et-Vilaine;352;Vern-sur-Seiche;1094;626;57.22;468;42.78;14;1.28;2.99;454;41.5;97.01;2020;1;Rennes
35;Ille-et-Vilaine;352;Vern-sur-Seiche;1221;698;57.17;523;42.83;21;1.72;4.02;502;41.11;95.98;2020;1;Rennes
35;Ille-et-Vilaine;352;Vern-sur-Seiche;839;417;49.7;422;50.3;26;3.1;6.16;396;47.2;93.84;2020;1;Rennes
35;Ille-et-Vilaine;352;Vern-sur-Seiche;1038;631;60.79;407;39.21;17;1.64;4.18;390;37.57;95.82;2020;1;Rennes
35;Ille-et-Vilaine;352;Vern-sur-Seiche;1187;751;63.27;436;36.73;24;2.02;5.5;412;34.71;94.5;2020;1;Rennes
35;Ille-et-Vilaine;352;Vern-sur-Seiche;1213;687;56.64;526;43.36;17;1.4;3.23;509;41.96;96.77;2020;1;Rennes
35;Ille-et-Vilaine;353;Vezin-le-Coquet;763;396;51.9;367;48.1;14;1.83;3.81;353;46.26;96.19;2020;1;Rennes
35;Ille-et-Vilaine;353;Vezin-le-Coquet;825;433;52.48;392;47.52;13;1.58;3.32;379;45.94;96.68;2020;1;Rennes
35;Ille-et-Vilaine;353;Vezin-le-Coquet;876;507;57.88;369;42.12;19;2.17;5.15;350;39.95;94.85;2020;1;Rennes
35;Ille-et-Vilaine;353;Vezin-le-Coquet;931;521;55.96;410;44.04;13;1.4;3.17;397;42.64;96.83;2020;1;Rennes
35;Ille-et-Vilaine;363;Pont-Péan;826;470;56.9;356;43.1;11;1.33;3.09;345;41.77;96.91;2020;1;Rennes
35;Ille-et-Vilaine;363;Pont-Péan;758;374;49.34;384;50.66;2;0.26;0.52;382;50.4;99.48;2020;1;Rennes
35;Ille-et-Vilaine;363;Pont-Péan;925;499;53.95;426;46.05;13;1.41;3.05;413;44.65;96.95;2020;1;Rennes
35;Ille-et-Vilaine;363;Pont-Péan;842;430;51.07;412;48.93;6;0.71;1.46;406;48.22;98.54;2020;1;Rennes
38;Isère;57;Bresson;621;167;26.89;454;73.11;9;1.45;1.98;445;71.66;98.02;2020;1;Grenoble
38;Isère;59;Brié-et-Angonnes;994;384;38.63;610;61.37;15;1.51;2.46;595;59.86;97.54;2020;1;Grenoble
38;Isère;59;Brié-et-Angonnes;1098;426;38.8;672;61.2;19;1.73;2.83;653;59.47;97.17;2020;1;Grenoble
38;Isère;68;Champagnier;893;267;29.9;626;70.1;11;1.23;1.76;615;68.87;98.24;2020;1;Grenoble
38;Isère;71;Champ-sur-Drac;637;334;52.43;303;47.57;5;0.78;1.65;298;46.78;98.35;2020;1;Grenoble
38;Isère;71;Champ-sur-Drac;980;575;58.67;405;41.33;5;0.51;1.23;400;40.82;98.77;2020;1;Grenoble
38;Isère;71;Champ-sur-Drac;766;370;48.3;396;51.7;6;0.78;1.52;390;50.91;98.48;2020;1;Grenoble
38;Isère;111;Claix;1136;523;46.04;613;53.96;12;1.06;1.96;601;52.9;98.04;2020;1;Grenoble
38;Isère;111;Claix;876;539;61.53;337;38.47;10;1.14;2.97;327;37.33;97.03;2020;1;Grenoble
38;Isère;111;Claix;1232;595;48.3;637;51.7;5;0.41;0.78;632;51.3;99.22;2020;1;Grenoble
38;Isère;111;Claix;1051;507;48.24;544;51.76;7;0.67;1.29;537;51.09;98.71;2020;1;Grenoble
38;Isère;111;Claix;1381;694;50.25;687;49.75;12;0.87;1.75;675;48.88;98.25;2020;1;Grenoble
38;Isère;111;Claix;1011;619;61.23;392;38.77;8;0.79;2.04;384;37.98;97.96;2020;1;Grenoble
38;Isère;126;Corenc;1079;561;51.99;518;48.01;9;0.83;1.74;509;47.17;98.26;2020;1;Grenoble
38;Isère;126;Corenc;1196;651;54.43;545;45.57;39;3.26;7.16;506;42.31;92.84;2020;1;Grenoble
38;Isère;126;Corenc;1027;546;53.16;481;46.84;13;1.27;2.7;468;45.57;97.3;2020;1;Grenoble
38;Isère;150;Domène;1107;547;49.41;560;50.59;4;0.36;0.71;556;50.23;99.29;2020;1;Grenoble
38;Isère;150;Domène;949;569;59.96;380;40.04;8;0.84;2.11;372;39.2;97.89;2020;1;Grenoble
38;Isère;150;Domène;868;453;52.19;415;47.81;11;1.27;2.65;404;46.54;97.35;2020;1;Grenoble
38;Isère;150;Domène;918;559;60.89;359;39.11;6;0.65;1.67;353;38.45;98.33;2020;1;Grenoble
38;Isère;150;Domène;1069;605;56.59;464;43.41;7;0.65;1.51;457;42.75;98.49;2020;1;Grenoble
38;Isère;151;Echirolles;943;584;61.93;359;38.07;6;0.64;1.67;353;37.43;98.33;2020;1;Grenoble
38;Isère;151;Echirolles;950;532;56.0;418;44.0;8;0.84;1.91;410;43.16;98.09;2020;1;Grenoble
38;Isère;151;Echirolles;847;516;60.92;331;39.08;10;1.18;3.02;321;37.9;96.98;2020;1;Grenoble
38;Isère;151;Echirolles;1147;682;59.46;465;40.54;12;1.05;2.58;453;39.49;97.42;2020;1;Grenoble
38;Isère;151;Echirolles;1209;688;56.91;521;43.09;14;1.16;2.69;507;41.94;97.31;2020;1;Grenoble
38;Isère;151;Echirolles;980;578;58.98;402;41.02;15;1.53;3.73;387;39.49;96.27;2020;1;Grenoble
38;Isère;151;Echirolles;795;527;66.29;268;33.71;7;0.88;2.61;261;32.83;97.39;2020;1;Grenoble
38;Isère;151;Echirolles;1133;712;62.84;421;37.16;18;1.59;4.28;403;35.57;95.72;2020;1;Grenoble
38;Isère;151;Echirolles;812;525;64.66;287;35.34;21;2.59;7.32;266;32.76;92.68;2020;1;Grenoble
38;Isère;151;Echirolles;932;624;66.95;308;33.05;13;1.39;4.22;295;31.65;95.78;2020;1;Grenoble
38;Isère;151;Echirolles;879;666;75.77;213;24.23;8;0.91;3.76;205;23.32;96.24;2020;1;Grenoble
38;Isère;151;Echirolles;941;653;69.39;288;30.61;13;1.38;4.51;275;29.22;95.49;2020;1;Grenoble
38;Isère;151;Echirolles;723;477;65.98;246;34.02;14;1.94;5.69;232;32.09;94.31;2020;1;Grenoble
38;Isère;151;Echirolles;983;624;63.48;359;36.52;12;1.22;3.34;347;35.3;96.66;2020;1;Grenoble
38;Isère;151;Echirolles;758;581;76.65;177;23.35;6;0.79;3.39;171;22.56;96.61;2020;1;Grenoble
38;Isère;151;Echirolles;817;645;78.95;172;21.05;4;0.49;2.33;168;20.56;97.67;2020;1;Grenoble
38;Isère;151;Echirolles;829;581;70.08;248;29.92;7;0.84;2.82;241;29.07;97.18;2020;1;Grenoble
38;Isère;151;Echirolles;1005;734;73.03;271;26.97;15;1.49;5.54;256;25.47;94.46;2020;1;Grenoble
38;Isère;151;Echirolles;1101;679;61.67;422;38.33;15;1.36;3.55;407;36.97;96.45;2020;1;Grenoble
38;Isère;151;Echirolles;1087;657;60.44;430;39.56;13;1.2;3.02;417;38.36;96.98;2020;1;Grenoble
38;Isère;151;Echirolles;947;619;65.36;328;34.64;9;0.95;2.74;319;33.69;97.26;2020;1;Grenoble
38;Isère;151;Echirolles;953;552;57.92;401;42.08;9;0.94;2.24;392;41.13;97.76;2020;1;Grenoble
38;Isère;158;Eybens;1026;606;59.06;420;40.94;8;0.78;1.9;412;40.16;98.1;2020;1;Grenoble
38;Isère;158;Eybens;934;514;55.03;420;44.97;6;0.64;1.43;414;44.33;98.57;2020;1;Grenoble
38;Isère;158;Eybens;943;557;59.07;386;40.93;11;1.17;2.85;375;39.77;97.15;2020;1;Grenoble
38;Isère;158;Eybens;951;643;67.61;308;32.39;9;0.95;2.92;299;31.44;97.08;2020;1;Grenoble
38;Isère;158;Eybens;834;542;64.99;292;35.01;11;1.32;3.77;281;33.69;96.23;2020;1;Grenoble
38;Isère;158;Eybens;1128;755;66.93;373;33.07;12;1.06;3.22;361;32.0;96.78;2020;1;Grenoble
38;Isère;158;Eybens;1049;594;56.63;455;43.37;8;0.76;1.76;447;42.61;98.24;2020;1;Grenoble
38;Isère;169;Fontaine;1195;704;58.91;491;41.09;15;1.26;3.05;476;39.83;96.95;2020;1;Grenoble
38;Isère;169;Fontaine;1008;640;63.49;368;36.51;12;1.19;3.26;356;35.32;96.74;2020;1;Grenoble
38;Isère;169;Fontaine;1078;706;65.49;372;34.51;12;1.11;3.23;360;33.4;96.77;2020;1;Grenoble
38;Isère;169;Fontaine;1114;776;69.66;338;30.34;19;1.71;5.62;319;28.64;94.38;2020;1;Grenoble
38;Isère;169;Fontaine;870;505;58.05;365;41.95;12;1.38;3.29;353;40.57;96.71;2020;1;Grenoble
38;Isère;169;Fontaine;927;580;62.57;347;37.43;16;1.73;4.61;331;35.71;95.39;2020;1;Grenoble
38;Isère;169;Fontaine;1382;846;61.22;536;38.78;15;1.09;2.8;521;37.7;97.2;2020;1;Grenoble
38;Isère;169;Fontaine;624;323;51.76;301;48.24;8;1.28;2.66;293;46.96;97.34;2020;1;Grenoble
38;Isère;169;Fontaine;1050;608;57.9;442;42.1;12;1.14;2.71;430;40.95;97.29;2020;1;Grenoble
38;Isère;169;Fontaine;1146;716;62.48;430;37.52;16;1.4;3.72;414;36.13;96.28;2020;1;Grenoble
38;Isère;169;Fontaine;1203;700;58.19;503;41.81;20;1.66;3.98;483;40.15;96.02;2020;1;Grenoble
38;Isère;169;Fontaine;1361;920;67.6;441;32.4;19;1.4;4.31;422;31.01;95.69;2020;1;Grenoble
38;Isère;170;Fontanil-Cornillon;1402;701;50.0;701;50.0;24;1.71;3.42;677;48.29;96.58;2020;1;Grenoble
38;Isère;170;Fontanil-Cornillon;1008;500;49.6;508;50.4;12;1.19;2.36;496;49.21;97.64;2020;1;Grenoble
38;Isère;179;Gières;1173;673;57.37;500;42.63;15;1.28;3.0;485;41.35;97.0;2020;1;Grenoble
38;Isère;179;Gières;780;488;62.56;292;37.44;7;0.9;2.4;285;36.54;97.6;2020;1;Grenoble
38;Isère;179;Gières;1186;557;46.96;629;53.04;16;1.35;2.54;613;51.69;97.46;2020;1;Grenoble
38;Isère;179;Gières;1122;638;56.86;484;43.14;21;1.87;4.34;463;41.27;95.66;2020;1;Grenoble
38;Isère;185;Grenoble;644;337;52.33;307;47.67;7;1.09;2.28;300;46.58;97.72;2020;1;Grenoble
38;Isère;185;Grenoble;870;456;52.41;414;47.59;8;0.92;1.93;406;46.67;98.07;2020;1;Grenoble
38;Isère;185;Grenoble;1187;611;51.47;576;48.53;4;0.34;0.69;572;48.19;99.31;2020;1;Grenoble
38;Isère;185;Grenoble;958;507;52.92;451;47.08;4;0.42;0.89;447;46.66;99.11;2020;1;Grenoble
38;Isère;185;Grenoble;1288;668;51.86;620;48.14;4;0.31;0.65;616;47.83;99.35;2020;1;Grenoble
38;Isère;185;Grenoble;1196;629;52.59;567;47.41;11;0.92;1.94;556;46.49;98.06;2020;1;Grenoble
38;Isère;185;Grenoble;1158;569;49.14;589;50.86;6;0.52;1.02;583;50.35;98.98;2020;1;Grenoble
38;Isère;185;Grenoble;1203;600;49.88;603;50.12;5;0.42;0.83;598;49.71;99.17;2020;1;Grenoble
38;Isère;185;Grenoble;1351;684;50.63;667;49.37;5;0.37;0.75;662;49.0;99.25;2020;1;Grenoble
38;Isère;185;Grenoble;1322;703;53.18;619;46.82;8;0.61;1.29;611;46.22;98.71;2020;1;Grenoble
38;Isère;185;Grenoble;1222;716;58.59;506;41.41;6;0.49;1.19;500;40.92;98.81;2020;1;Grenoble
38;Isère;185;Grenoble;988;640;64.78;348;35.22;9;0.91;2.59;339;34.31;97.41;2020;1;Grenoble
38;Isère;185;Grenoble;996;559;56.12;437;43.88;15;1.51;3.43;422;42.37;96.57;2020;1;Grenoble
38;Isère;185;Grenoble;1293;749;57.93;544;42.07;5;0.39;0.92;539;41.69;99.08;2020;1;Grenoble
38;Isère;185;Grenoble;1193;668;55.99;525;44.01;8;0.67;1.52;517;43.34;98.48;2020;1;Grenoble
38;Isère;185;Grenoble;740;472;63.78;268;36.22;6;0.81;2.24;262;35.41;97.76;2020;1;Grenoble
38;Isère;185;Grenoble;828;682;82.37;146;17.63;1;0.12;0.68;145;17.51;99.32;2020;1;Grenoble
38;Isère;185;Grenoble;1080;671;62.13;409;37.87;7;0.65;1.71;402;37.22;98.29;2020;1;Grenoble
38;Isère;185;Grenoble;1210;742;61.32;468;38.68;13;1.07;2.78;455;37.6;97.22;2020;1;Grenoble
38;Isère;185;Grenoble;1121;662;59.05;459;40.95;9;0.8;1.96;450;40.14;98.04;2020;1;Grenoble
38;Isère;185;Grenoble;555;296;53.33;259;46.67;2;0.36;0.77;257;46.31;99.23;2020;1;Grenoble
38;Isère;185;Grenoble;910;539;59.23;371;40.77;8;0.88;2.16;363;39.89;97.84;2020;1;Grenoble
38;Isère;185;Grenoble;1017;565;55.56;452;44.44;10;0.98;2.21;442;43.46;97.79;2020;1;Grenoble
38;Isère;185;Grenoble;569;262;46.05;307;53.95;8;1.41;2.61;299;52.55;97.39;2020;1;Grenoble
38;Isère;185;Grenoble;1351;652;48.26;699;51.74;17;1.26;2.43;682;50.48;97.57;2020;1;Grenoble
38;Isère;185;Grenoble;1276;627;49.14;649;50.86;5;0.39;0.77;644;50.47;99.23;2020;1;Grenoble
38;Isère;185;Grenoble;698;327;46.85;371;53.15;2;0.29;0.54;369;52.87;99.46;2020;1;Grenoble
38;Isère;185;Grenoble;1143;527;46.11;616;53.89;8;0.7;1.3;608;53.19;98.7;2020;1;Grenoble
38;Isère;185;Grenoble;970;441;45.46;529;54.54;4;0.41;0.76;525;54.12;99.24;2020;1;Grenoble
38;Isère;185;Grenoble;1026;449;43.76;577;56.24;8;0.78;1.39;569;55.46;98.61;2020;1;Grenoble
38;Isère;185;Grenoble;1292;728;56.35;564;43.65;3;0.23;0.53;561;43.42;99.47;2020;1;Grenoble
38;Isère;185;Grenoble;952;455;47.79;497;52.21;7;0.74;1.41;490;51.47;98.59;2020;1;Grenoble
38;Isère;185;Grenoble;856;425;49.65;431;50.35;6;0.7;1.39;425;49.65;98.61;2020;1;Grenoble
38;Isère;185;Grenoble;1035;516;49.86;519;50.14;5;0.48;0.96;514;49.66;99.04;2020;1;Grenoble
38;Isère;185;Grenoble;818;441;53.91;377;46.09;9;1.1;2.39;368;44.99;97.61;2020;1;Grenoble
38;Isère;185;Grenoble;789;436;55.26;353;44.74;9;1.14;2.55;344;43.6;97.45;2020;1;Grenoble
38;Isère;185;Grenoble;986;627;63.59;359;36.41;5;0.51;1.39;354;35.9;98.61;2020;1;Grenoble
38;Isère;185;Grenoble;769;408;53.06;361;46.94;7;0.91;1.94;354;46.03;98.06;2020;1;Grenoble
38;Isère;185;Grenoble;922;501;54.34;421;45.66;1;0.11;0.24;420;45.55;99.76;2020;1;Grenoble
38;Isère;185;Grenoble;951;678;71.29;273;28.71;10;1.05;3.66;263;27.66;96.34;2020;1;Grenoble
38;Isère;185;Grenoble;896;599;66.85;297;33.15;6;0.67;2.02;291;32.48;97.98;2020;1;Grenoble
38;Isère;185;Grenoble;1234;829;67.18;405;32.82;7;0.57;1.73;398;32.25;98.27;2020;1;Grenoble
38;Isère;185;Grenoble;844;657;77.84;187;22.16;2;0.24;1.07;185;21.92;98.93;2020;1;Grenoble
38;Isère;185;Grenoble;1195;722;60.42;473;39.58;9;0.75;1.9;464;38.83;98.1;2020;1;Grenoble
38;Isère;185;Grenoble;890;672;75.51;218;24.49;4;0.45;1.83;214;24.04;98.17;2020;1;Grenoble
38;Isère;185;Grenoble;725;541;74.62;184;25.38;7;0.97;3.8;177;24.41;96.2;2020;1;Grenoble
38;Isère;185;Grenoble;1181;677;57.32;504;42.68;7;0.59;1.39;497;42.08;98.61;2020;1;Grenoble
38;Isère;185;Grenoble;1105;599;54.21;506;45.79;10;0.9;1.98;496;44.89;98.02;2020;1;Grenoble
38;Isère;185;Grenoble;1047;621;59.31;426;40.69;10;0.96;2.35;416;39.73;97.65;2020;1;Grenoble
38;Isère;185;Grenoble;801;531;66.29;270;33.71;3;0.37;1.11;267;33.33;98.89;2020;1;Grenoble
38;Isère;185;Grenoble;1074;602;56.05;472;43.95;9;0.84;1.91;463;43.11;98.09;2020;1;Grenoble
38;Isère;185;Grenoble;1335;742;55.58;593;44.42;5;0.37;0.84;588;44.04;99.16;2020;1;Grenoble
38;Isère;185;Grenoble;1243;712;57.28;531;42.72;13;1.05;2.45;518;41.67;97.55;2020;1;Grenoble
38;Isère;185;Grenoble;1224;763;62.34;461;37.66;5;0.41;1.08;456;37.25;98.92;2020;1;Grenoble
38;Isère;185;Grenoble;1062;538;50.66;524;49.34;6;0.56;1.15;518;48.78;98.85;2020;1;Grenoble
38;Isère;185;Grenoble;691;469;67.87;222;32.13;2;0.29;0.9;220;31.84;99.1;2020;1;Grenoble
38;Isère;185;Grenoble;1119;677;60.5;442;39.5;8;0.71;1.81;434;38.78;98.19;2020;1;Grenoble
38;Isère;185;Grenoble;953;511;53.62;442;46.38;7;0.73;1.58;435;45.65;98.42;2020;1;Grenoble
38;Isère;185;Grenoble;988;526;53.24;462;46.76;9;0.91;1.95;453;45.85;98.05;2020;1;Grenoble
38;Isère;185;Grenoble;828;378;45.65;450;54.35;14;1.69;3.11;436;52.66;96.89;2020;1;Grenoble
38;Isère;185;Grenoble;1234;633;51.3;601;48.7;14;1.13;2.33;587;47.57;97.67;2020;1;Grenoble
38;Isère;185;Grenoble;1181;805;68.16;376;31.84;12;1.02;3.19;364;30.82;96.81;2020;1;Grenoble
38;Isère;185;Grenoble;735;469;63.81;266;36.19;7;0.95;2.63;259;35.24;97.37;2020;1;Grenoble
38;Isère;185;Grenoble;1499;847;56.5;652;43.5;10;0.67;1.53;642;42.83;98.47;2020;1;Grenoble
38;Isère;185;Grenoble;1216;627;51.56;589;48.44;6;0.49;1.02;583;47.94;98.98;2020;1;Grenoble
38;Isère;185;Grenoble;1362;689;50.59;673;49.41;9;0.66;1.34;664;48.75;98.66;2020;1;Grenoble
38;Isère;185;Grenoble;1127;566;50.22;561;49.78;11;0.98;1.96;550;48.8;98.04;2020;1;Grenoble
38;Isère;185;Grenoble;1319;657;49.81;662;50.19;8;0.61;1.21;654;49.58;98.79;2020;1;Grenoble
38;Isère;185;Grenoble;756;478;63.23;278;36.77;14;1.85;5.04;264;34.92;94.96;2020;1;Grenoble
38;Isère;185;Grenoble;861;534;62.02;327;37.98;4;0.46;1.22;323;37.51;98.78;2020;1;Grenoble
38;Isère;185;Grenoble;837;457;54.6;380;45.4;14;1.67;3.68;366;43.73;96.32;2020;1;Grenoble
38;Isère;185;Grenoble;1077;622;57.75;455;42.25;11;1.02;2.42;444;41.23;97.58;2020;1;Grenoble
38;Isère;185;Grenoble;865;517;59.77;348;40.23;8;0.92;2.3;340;39.31;97.7;2020;1;Grenoble
38;Isère;185;Grenoble;810;420;51.85;390;48.15;6;0.74;1.54;384;47.41;98.46;2020;1;Grenoble
38;Isère;185;Grenoble;1042;595;57.1;447;42.9;7;0.67;1.57;440;42.23;98.43;2020;1;Grenoble
38;Isère;185;Grenoble;767;436;56.84;331;43.16;4;0.52;1.21;327;42.63;98.79;2020;1;Grenoble
38;Isère;185;Grenoble;1387;932;67.2;455;32.8;14;1.01;3.08;441;31.8;96.92;2020;1;Grenoble
