Code du département,Libellé du département,Code de la commune,Libellé de la commune,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Non-Exprimés,% Non-Exp/Ins,% Non-Exp/Vot,Exprimés,% Exp/Ins,% Exp/Vot,Année,Numéro de tour
76,Seine-Maritime,350,Hautot-sur-Seine,311,59,18.97,252,81.03,31,9.97,12.3,221,71.06,87.7,2022,2
76,Seine-Maritime,354,Hénouville,1117,155,13.88,962,86.12,87,7.79,9.04,875,78.33,90.96,2022,2
76,Seine-Maritime,366,Le Houlme,2968,807,27.19,2161,72.81,194,6.54,8.98,1967,66.27,91.02,2022,2
76,Seine-Maritime,367,Houppeville,2233,342,15.32,1891,84.68,179,8.02,9.47,1712,76.67,90.53,2022,2
76,Seine-Maritime,377,Isneauville,2838,471,16.6,2367,83.4,196,6.91,8.28,2171,76.5,91.72,2022,2
76,Seine-Maritime,378,Jumièges,1499,389,25.95,1110,74.05,89,5.94,8.02,1021,68.11,91.98,2022,2
76,Seine-Maritime,391,La Londe,2003,368,18.37,1635,81.63,155,7.74,9.48,1480,73.89,90.52,2022,2
76,Seine-Maritime,402,Malaunay,4775,1273,26.66,3502,73.34,352,7.37,10.05,3150,65.97,89.95,2022,2
76,Seine-Maritime,410,Maromme,6447,1802,27.95,4645,72.05,383,5.94,8.25,4262,66.11,91.75,2022,2
76,Seine-Maritime,429,Le Mesnil-Esnard,6336,1321,20.85,5015,79.15,376,5.93,7.5,4639,73.22,92.5,2022,2
76,Seine-Maritime,436,Le Mesnil-sous-Jumièges,501,110,21.96,391,78.04,25,4.99,6.39,366,73.05,93.61,2022,2
76,Seine-Maritime,448,Montmain,1222,227,18.58,995,81.42,66,5.4,6.63,929,76.02,93.37,2022,2
76,Seine-Maritime,451,Mont-Saint-Aignan,12701,2854,22.47,9847,77.53,755,5.94,7.67,9092,71.58,92.33,2022,2
76,Seine-Maritime,457,Moulineaux,674,153,22.7,521,77.3,46,6.82,8.83,475,70.47,91.17,2022,2
76,Seine-Maritime,464,La Neuville-Chant-d'Oisel,1872,305,16.29,1567,83.71,126,6.73,8.04,1441,76.98,91.96,2022,2
76,Seine-Maritime,474,Notre-Dame-de-Bondeville,4828,1179,24.42,3649,75.58,313,6.48,8.58,3336,69.1,91.42,2022,2
76,Seine-Maritime,475,Franqueville-Saint-Pierre,4873,892,18.3,3981,81.7,274,5.62,6.88,3707,76.07,93.12,2022,2
76,Seine-Maritime,484,Oissel,7375,2268,30.75,5107,69.25,583,7.91,11.42,4524,61.34,88.58,2022,2
76,Seine-Maritime,486,Orival,614,171,27.85,443,72.15,46,7.49,10.38,397,64.66,89.62,2022,2
76,Seine-Maritime,497,Petit-Couronne,5974,1771,29.65,4203,70.35,431,7.21,10.25,3772,63.14,89.75,2022,2
76,Seine-Maritime,498,Le Petit-Quevilly,12431,4251,34.2,8180,65.8,803,6.46,9.82,7377,59.34,90.18,2022,2
76,Seine-Maritime,513,Quevillon,489,74,15.13,415,84.87,29,5.93,6.99,386,78.94,93.01,2022,2
76,Seine-Maritime,514,Quévreville-la-Poterie,872,181,20.76,691,79.24,64,7.34,9.26,627,71.9,90.74,2022,2
76,Seine-Maritime,536,Roncherolles-sur-le-Vivier,961,140,14.57,821,85.43,88,9.16,10.72,733,76.27,89.28,2022,2
76,Seine-Maritime,540,Rouen,59561,17607,29.56,41954,70.44,3595,6.04,8.57,38359,64.4,91.43,2022,2
76,Seine-Maritime,550,Sahurs,1024,174,16.99,850,83.01,86,8.4,10.12,764,74.61,89.88,2022,2
76,Seine-Maritime,558,Saint-Aubin-Celloville,774,85,10.98,689,89.02,70,9.04,10.16,619,79.97,89.84,2022,2
76,Seine-Maritime,560,Saint-Aubin-Epinay,806,137,17.0,669,83.0,51,6.33,7.62,618,76.67,92.38,2022,2
76,Seine-Maritime,561,Saint-Aubin-lès-Elbeuf,5719,1716,30.01,4003,69.99,383,6.7,9.57,3620,63.3,90.43,2022,2
76,Seine-Maritime,575,Saint-Etienne-du-Rouvray,16849,5802,34.44,11047,65.56,1258,7.47,11.39,9789,58.1,88.61,2022,2
76,Seine-Maritime,591,Saint-Jacques-sur-Darnétal,2278,338,14.84,1940,85.16,147,6.45,7.58,1793,78.71,92.42,2022,2
76,Seine-Maritime,599,Saint-Léger-du-Bourg-Denis,2694,575,21.34,2119,78.66,200,7.42,9.44,1919,71.23,90.56,2022,2
76,Seine-Maritime,608,Sainte-Marguerite-sur-Duclair,1567,292,18.63,1275,81.37,111,7.08,8.71,1164,74.28,91.29,2022,2
76,Seine-Maritime,614,Saint-Martin-de-Boscherville,1275,214,16.78,1061,83.22,64,5.02,6.03,997,78.2,93.97,2022,2
76,Seine-Maritime,617,Saint-Martin-du-Vivier,1529,223,14.58,1306,85.42,92,6.02,7.04,1214,79.4,92.96,2022,2
76,Seine-Maritime,631,Saint-Paër,1033,222,21.49,811,78.51,75,7.26,9.25,736,71.25,90.75,2022,2
76,Seine-Maritime,634,Saint-Pierre-de-Manneville,644,109,16.93,535,83.07,47,7.3,8.79,488,75.78,91.21,2022,2
76,Seine-Maritime,636,Saint-Pierre-de-Varengeville,1884,351,18.63,1533,81.37,122,6.48,7.96,1411,74.89,92.04,2022,2
76,Seine-Maritime,640,Saint-Pierre-lès-Elbeuf,6448,1949,30.23,4499,69.77,430,6.67,9.56,4069,63.1,90.44,2022,2
76,Seine-Maritime,681,Sotteville-lès-Rouen,19924,6124,30.74,13800,69.26,1468,7.37,10.64,12332,61.9,89.36,2022,2
76,Seine-Maritime,682,Sotteville-sous-le-Val,568,147,25.88,421,74.12,28,4.93,6.65,393,69.19,93.35,2022,2
76,Seine-Maritime,705,Tourville-la-Rivière,1794,434,24.19,1360,75.81,121,6.74,8.9,1239,69.06,91.1,2022,2
76,Seine-Maritime,709,Le Trait,3735,1147,30.71,2588,69.29,207,5.54,8.0,2381,63.75,92.0,2022,2
76,Seine-Maritime,717,Val-de-la-Haye,556,94,16.91,462,83.09,48,8.63,10.39,414,74.46,89.61,2022,2
76,Seine-Maritime,750,Yainville,845,194,22.96,651,77.04,61,7.22,9.37,590,69.82,90.63,2022,2
76,Seine-Maritime,753,Ymare,983,187,19.02,796,80.98,70,7.12,8.79,726,73.86,91.21,2022,2
76,Seine-Maritime,759,Yville-sur-Seine,340,61,17.94,279,82.06,23,6.76,8.24,256,75.29,91.76,2022,2
