commune_origine,dep_origine,code_origine,commune_destination,dep_destination,code_destination,flux,annee
Rennes,35,35238,Grisy-les-Plâtres,95,95287,1.14,2019
Rennes,35,35238,Marines,95,95370,1.14,2019
Rennes,35,35238,Fort-de-France,97,97209,3.48,2019
Rennes,35,35238,Mana,97,97306,1.14,2019
Le Rheu,35,35240,Caen,14,14118,10.33,2019
Le Rheu,35,35240,Quintin,22,22262,5.16,2019
Le Rheu,35,35240,Saint-Brieuc,22,22278,5.03,2019
Le Rheu,35,35240,Brest,29,29019,5.03,2019
Le Rheu,35,35240,Bruz,35,35047,36.58,2019
Le Rheu,35,35240,Cesson-Sévigné,35,35051,20.25,2019
Le Rheu,35,35240,Montauban-de-Bretagne,35,35184,9.66,2019
Le Rheu,35,35240,Mordelles,35,35196,49.61,2019
Le Rheu,35,35240,Pacé,35,35210,4.89,2019
Le Rheu,35,35240,Rennes,35,35238,525.69,2019
Le Rheu,35,35240,Le Rheu,35,35240,1614.29,2019
Le Rheu,35,35240,Saint-Grégoire,35,35278,5.3,2019
Le Rheu,35,35240,Saint-Jacques-de-la-Lande,35,35281,10.47,2019
Le Rheu,35,35240,Vezin-le-Coquet,35,35353,10.33,2019
Le Rheu,35,35240,Nantes,44,44109,5.03,2019
Le Rheu,35,35240,Cholet,49,49099,5.3,2019
Le Rheu,35,35240,Saumur,49,49328,5.0,2019
Le Rheu,35,35240,Lorient,56,56121,5.03,2019
Le Rheu,35,35240,Pontivy,56,56178,4.76,2019
Le Rheu,35,35240,Vannes,56,56260,5.45,2019
Le Rheu,35,35240,La Roche-sur-Yon,85,85191,40.0,2019
Romillé,35,35245,Vire Normandie,14,14762,5.11,2019
Romillé,35,35245,Aucaleuc,22,22003,19.92,2019
Romillé,35,35245,Merdrignac,22,22147,5.11,2019
Romillé,35,35245,Plouasne,22,22208,4.92,2019
Romillé,35,35245,Rostrenen,22,22266,5.11,2019
Romillé,35,35245,Bruz,35,35047,10.16,2019
Romillé,35,35245,Cesson-Sévigné,35,35051,15.41,2019
Romillé,35,35245,Chantepie,35,35055,5.11,2019
Romillé,35,35245,Gévezé,35,35120,5.11,2019
Romillé,35,35245,Langan,35,35144,10.09,2019
Romillé,35,35245,La Mézière,35,35177,5.25,2019
Romillé,35,35245,Montauban-de-Bretagne,35,35184,25.64,2019
Romillé,35,35245,Montfort-sur-Meu,35,35188,25.57,2019
Romillé,35,35245,Pacé,35,35210,25.57,2019
Romillé,35,35245,Rennes,35,35238,195.24,2019
Romillé,35,35245,Le Rheu,35,35240,5.05,2019
Romillé,35,35245,Romillé,35,35245,770.35,2019
Romillé,35,35245,Saint-Grégoire,35,35278,15.21,2019
Romillé,35,35245,Tinténiac,35,35337,5.05,2019
Romillé,35,35245,Hennebont,56,56083,5.18,2019
Saint-Armel,35,35250,Caen,14,14118,5.0,2019
Saint-Armel,35,35250,Saint-Brieuc,22,22278,5.0,2019
Saint-Armel,35,35250,Baulon,35,35016,5.0,2019
Saint-Armel,35,35250,Bourgbarré,35,35032,10.0,2019
Saint-Armel,35,35250,Bruz,35,35047,10.0,2019
Saint-Armel,35,35250,Chantepie,35,35055,5.0,2019
Saint-Armel,35,35250,Dinard,35,35093,5.0,2019
Saint-Armel,35,35250,Janzé,35,35136,30.0,2019
Saint-Armel,35,35250,Rennes,35,35238,165.0,2019
Saint-Armel,35,35250,Saint-Armel,35,35250,225.0,2019
Saint-Armel,35,35250,Saint-Erblon,35,35266,5.0,2019
Saint-Armel,35,35250,Vern-sur-Seiche,35,35352,105.0,2019
Saint-Armel,35,35250,Nantes,44,44109,5.0,2019
Saint-Armel,35,35250,Laval,53,53130,5.0,2019
Saint-Armel,35,35250,Marly,59,59383,5.0,2019
Saint-Armel,35,35250,Paris 14e Arrondissement,75,75114,5.0,2019
Saint-Erblon,35,35266,Caen,14,14118,4.83,2019
Saint-Erblon,35,35266,Bruz,35,35047,48.29,2019
Saint-Erblon,35,35266,Cesson-Sévigné,35,35051,4.83,2019
Saint-Erblon,35,35266,Chanteloup,35,35054,9.66,2019
Saint-Erblon,35,35266,Noyal-Châtillon-sur-Seiche,35,35206,4.83,2019
Saint-Erblon,35,35266,Orgères,35,35208,43.46,2019
Saint-Erblon,35,35266,Rennes,35,35238,193.17,2019
Saint-Erblon,35,35266,Saint-Armel,35,35250,9.66,2019
Saint-Erblon,35,35266,Saint-Aubin-d'Aubigné,35,35251,4.83,2019
Saint-Erblon,35,35266,Saint-Erblon,35,35266,482.93,2019
Saint-Erblon,35,35266,Mâcon,71,71270,9.66,2019
Saint-Gilles,35,35275,Ploufragan,22,22215,5.22,2019
Saint-Gilles,35,35275,La Bouëxière,35,35031,5.22,2019
Saint-Gilles,35,35275,Breteil,35,35040,10.43,2019
Saint-Gilles,35,35275,Bruz,35,35047,15.59,2019
Saint-Gilles,35,35275,Cesson-Sévigné,35,35051,26.13,2019
Saint-Gilles,35,35275,La Chapelle-Thouarault,35,35065,20.95,2019
Saint-Gilles,35,35275,Fougères,35,35115,5.18,2019
Saint-Gilles,35,35275,Montfort-sur-Meu,35,35188,26.17,2019
Saint-Gilles,35,35275,Pacé,35,35210,119.97,2019
Saint-Gilles,35,35275,Rennes,35,35238,302.51,2019
Saint-Gilles,35,35275,Le Rheu,35,35240,140.62,2019
Saint-Gilles,35,35275,Saint-Domineuc,35,35265,5.22,2019
Saint-Gilles,35,35275,Saint-Gilles,35,35275,558.35,2019
Saint-Gilles,35,35275,Saint-Grégoire,35,35278,5.22,2019
Saint-Gilles,35,35275,Saint-Jouan-des-Guérets,35,35284,5.18,2019
Saint-Gilles,35,35275,Vezin-le-Coquet,35,35353,10.39,2019
Saint-Gilles,35,35275,Tours,37,37261,5.22,2019
Saint-Gilles,35,35275,Angers,49,49007,5.2,2019
Saint-Gilles,35,35275,Cholet,49,49099,5.18,2019
Saint-Gilles,35,35275,Mayenne,53,53147,5.22,2019
Saint-Gilles,35,35275,Lille,59,59350,5.2,2019
Saint-Gilles,35,35275,Paris 5e Arrondissement,75,75105,5.22,2019
Saint-Gilles,35,35275,Montrouge,92,92049,5.16,2019
Saint-Gilles,35,35275,Arcueil,94,94003,5.18,2019
Saint-Grégoire,35,35278,Caen,14,14118,5.0,2019
Saint-Grégoire,35,35278,Brest,29,29019,10.0,2019
Saint-Grégoire,35,35278,Plouzané,29,29212,5.0,2019
Saint-Grégoire,35,35278,Quimper,29,29232,5.0,2019
Saint-Grégoire,35,35278,Betton,35,35024,5.0,2019
Saint-Grégoire,35,35278,La Bouëxière,35,35031,5.0,2019
Saint-Grégoire,35,35278,Bruz,35,35047,50.0,2019
Saint-Grégoire,35,35278,Cesson-Sévigné,35,35051,15.0,2019
Saint-Grégoire,35,35278,La Chapelle-des-Fougeretz,35,35059,5.0,2019
Saint-Grégoire,35,35278,Rennes,35,35238,825.0,2019
Saint-Grégoire,35,35278,Saint-Grégoire,35,35278,1540.0,2019
Saint-Grégoire,35,35278,Saint-Jouan-des-Guérets,35,35284,5.0,2019
Saint-Grégoire,35,35278,Nantes,44,44109,5.0,2019
Saint-Grégoire,35,35278,Angers,49,49007,10.0,2019
Saint-Grégoire,35,35278,Lorient,56,56121,10.0,2019
Saint-Grégoire,35,35278,Lille,59,59350,5.0,2019
Saint-Grégoire,35,35278,Paris 16e Arrondissement,75,75116,5.0,2019
Saint-Grégoire,35,35278,Courbevoie,92,92026,5.0,2019
Saint-Grégoire,35,35278,Créteil,94,94028,5.0,2019
Saint-Jacques-de-la-Lande,35,35281,Pamiers,09,09225,2.83,2019
Saint-Jacques-de-la-Lande,35,35281,Fos-sur-Mer,13,13039,5.35,2019
Saint-Jacques-de-la-Lande,35,35281,Caen,14,14118,3.12,2019
Saint-Jacques-de-la-Lande,35,35281,Dinan,22,22050,2.84,2019
Saint-Jacques-de-la-Lande,35,35281,Langueux,22,22106,3.12,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Brieuc,22,22278,0.92,2019
Saint-Jacques-de-la-Lande,35,35281,Taden,22,22339,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Brest,29,29019,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Carhaix-Plouguer,29,29024,4.34,2019
Saint-Jacques-de-la-Lande,35,35281,Quimper,29,29232,3.31,2019
Saint-Jacques-de-la-Lande,35,35281,Corte,2B,2B096,3.8,2019
Saint-Jacques-de-la-Lande,35,35281,Toulouse,31,31555,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Baulon,35,35016,4.34,2019
Saint-Jacques-de-la-Lande,35,35281,Bourgbarré,35,35032,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Bruz,35,35047,172.55,2019
Saint-Jacques-de-la-Lande,35,35281,Cesson-Sévigné,35,35051,30.47,2019
Saint-Jacques-de-la-Lande,35,35281,Chantepie,35,35055,19.62,2019
Saint-Jacques-de-la-Lande,35,35281,Chartres-de-Bretagne,35,35066,14.83,2019
Saint-Jacques-de-la-Lande,35,35281,Fougères,35,35115,6.23,2019
Saint-Jacques-de-la-Lande,35,35281,Goven,35,35123,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Guichen,35,35126,3.77,2019
Saint-Jacques-de-la-Lande,35,35281,Montauban-de-Bretagne,35,35184,7.46,2019
Saint-Jacques-de-la-Lande,35,35281,Montfort-sur-Meu,35,35188,5.11,2019
Saint-Jacques-de-la-Lande,35,35281,Pacé,35,35210,5.22,2019
Saint-Jacques-de-la-Lande,35,35281,Plélan-le-Grand,35,35223,11.34,2019
Saint-Jacques-de-la-Lande,35,35281,Redon,35,35236,3.12,2019
Saint-Jacques-de-la-Lande,35,35281,Rennes,35,35238,1586.82,2019
Saint-Jacques-de-la-Lande,35,35281,Le Rheu,35,35240,3.0,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Aubin-d'Aubigné,35,35251,7.18,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Aubin-du-Cormier,35,35253,7.5,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Domineuc,35,35265,9.19,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Grégoire,35,35278,1.07,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Jacques-de-la-Lande,35,35281,1755.3,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Jouan-des-Guérets,35,35284,3.12,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Malo,35,35288,3.12,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Sulpice-la-Forêt,35,35315,2.68,2019
Saint-Jacques-de-la-Lande,35,35281,Vern-sur-Seiche,35,35352,2.68,2019
Saint-Jacques-de-la-Lande,35,35281,Vitré,35,35360,4.31,2019
Saint-Jacques-de-la-Lande,35,35281,Nantes,44,44109,6.44,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Herblain,44,44162,4.14,2019
Saint-Jacques-de-la-Lande,35,35281,Saint-Nazaire,44,44184,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Angers,49,49007,5.67,2019
Saint-Jacques-de-la-Lande,35,35281,Laval,53,53130,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Guer,56,56075,1.04,2019
Saint-Jacques-de-la-Lande,35,35281,Guilliers,56,56080,3.55,2019
Saint-Jacques-de-la-Lande,35,35281,Josselin,56,56091,2.03,2019
Saint-Jacques-de-la-Lande,35,35281,Locminé,56,56117,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Lorient,56,56121,2.43,2019
Saint-Jacques-de-la-Lande,35,35281,Pontivy,56,56178,1.01,2019
Saint-Jacques-de-la-Lande,35,35281,Vannes,56,56260,8.18,2019
Saint-Jacques-de-la-Lande,35,35281,Douai,59,59178,4.34,2019
Saint-Jacques-de-la-Lande,35,35281,Le Mans,72,72181,1.07,2019
Saint-Jacques-de-la-Lande,35,35281,Paris 5e Arrondissement,75,75105,5.35,2019
Saint-Jacques-de-la-Lande,35,35281,Paris 14e Arrondissement,75,75114,1.07,2019
Saint-Jacques-de-la-Lande,35,35281,Paris 16e Arrondissement,75,75116,4.02,2019
Saint-Jacques-de-la-Lande,35,35281,Paris 18e Arrondissement,75,75118,3.12,2019
Saint-Jacques-de-la-Lande,35,35281,Paray-Vieille-Poste,91,91479,2.0,2019
Saint-Jacques-de-la-Lande,35,35281,Montrouge,92,92049,1.01,2019
Saint-Sulpice-la-Forêt,35,35315,Cesson-Sévigné,35,35051,16.65,2019
Saint-Sulpice-la-Forêt,35,35315,Liffré,35,35152,97.68,2019
Saint-Sulpice-la-Forêt,35,35315,Mouazé,35,35197,5.87,2019
Saint-Sulpice-la-Forêt,35,35315,Rennes,35,35238,63.98,2019
Saint-Sulpice-la-Forêt,35,35315,Saint-Sulpice-la-Forêt,35,35315,122.22,2019
Saint-Sulpice-la-Forêt,35,35315,Thorigné-Fouillard,35,35334,14.35,2019
Thorigné-Fouillard,35,35334,Saint-Brieuc,22,22278,5.0,2019
Thorigné-Fouillard,35,35334,Pérols,34,34198,5.0,2019
Thorigné-Fouillard,35,35334,Betton,35,35024,5.0,2019
Thorigné-Fouillard,35,35334,Bruz,35,35047,10.0,2019
Thorigné-Fouillard,35,35334,Cesson-Sévigné,35,35051,210.0,2019
Thorigné-Fouillard,35,35334,Chantepie,35,35055,5.0,2019
Thorigné-Fouillard,35,35334,Fougères,35,35115,5.0,2019
Thorigné-Fouillard,35,35334,Goven,35,35123,5.0,2019
Thorigné-Fouillard,35,35334,Liffré,35,35152,80.0,2019
Thorigné-Fouillard,35,35334,Rennes,35,35238,780.0,2019
Thorigné-Fouillard,35,35334,Saint-Aubin-du-Cormier,35,35253,5.0,2019
Thorigné-Fouillard,35,35334,Saint-Grégoire,35,35278,5.0,2019
Thorigné-Fouillard,35,35334,Saint-Jacques-de-la-Lande,35,35281,5.0,2019
Thorigné-Fouillard,35,35334,Saint-Sulpice-la-Forêt,35,35315,5.0,2019
Thorigné-Fouillard,35,35334,Thorigné-Fouillard,35,35334,910.0,2019
Thorigné-Fouillard,35,35334,Nantes,44,44109,15.0,2019
Thorigné-Fouillard,35,35334,Angers,49,49007,5.0,2019
Thorigné-Fouillard,35,35334,Auray,56,56007,5.0,2019
Thorigné-Fouillard,35,35334,Vannes,56,56260,5.0,2019
Thorigné-Fouillard,35,35334,Le Mans,72,72181,10.0,2019
Thorigné-Fouillard,35,35334,Paris 17e Arrondissement,75,75117,5.0,2019
Thorigné-Fouillard,35,35334,Aigondigné,79,79185,5.0,2019
Le Verger,35,35351,Bruz,35,35047,10.11,2019
Le Verger,35,35351,Chavagne,35,35076,4.86,2019
Le Verger,35,35351,Montauban-de-Bretagne,35,35184,4.93,2019
Le Verger,35,35351,Montfort-sur-Meu,35,35188,34.28,2019
Le Verger,35,35351,Montreuil-le-Gast,35,35193,5.0,2019
Le Verger,35,35351,Mordelles,35,35196,98.18,2019
Le Verger,35,35351,Rennes,35,35238,69.55,2019
Le Verger,35,35351,Tinténiac,35,35337,5.12,2019
Le Verger,35,35351,Le Verger,35,35351,186.02,2019
Le Verger,35,35351,Guérande,44,44069,4.93,2019
Le Verger,35,35351,Vannes,56,56260,4.93,2019
Le Verger,35,35351,Basse-Terre,97,97105,5.12,2019
Vern-sur-Seiche,35,35352,Caen,14,14118,4.93,2019
Vern-sur-Seiche,35,35352,Concarneau,29,29039,4.93,2019
Vern-sur-Seiche,35,35352,Saint-Aubin-de-Médoc,33,33376,15.0,2019
Vern-sur-Seiche,35,35352,Bain-de-Bretagne,35,35012,4.93,2019
Vern-sur-Seiche,35,35352,Bruz,35,35047,24.63,2019
Vern-sur-Seiche,35,35352,Cesson-Sévigné,35,35051,44.33,2019
Vern-sur-Seiche,35,35352,Chantepie,35,35055,54.18,2019
Vern-sur-Seiche,35,35352,Fougères,35,35115,4.93,2019
Vern-sur-Seiche,35,35352,Nouvoitou,35,35204,4.93,2019
Vern-sur-Seiche,35,35352,Noyal-Châtillon-sur-Seiche,35,35206,4.93,2019
Vern-sur-Seiche,35,35352,Rennes,35,35238,664.95,2019
Vern-sur-Seiche,35,35352,Le Rheu,35,35240,4.93,2019
Vern-sur-Seiche,35,35352,Saint-Erblon,35,35266,9.85,2019
Vern-sur-Seiche,35,35352,Saint-Jacques-de-la-Lande,35,35281,4.93,2019
Vern-sur-Seiche,35,35352,Vern-sur-Seiche,35,35352,1009.82,2019
Vern-sur-Seiche,35,35352,Angers,49,49007,4.93,2019
Vern-sur-Seiche,35,35352,Saumur,49,49328,4.93,2019
Vern-sur-Seiche,35,35352,Lille,59,59350,4.93,2019
Vern-sur-Seiche,35,35352,La Flèche,72,72154,4.93,2019
Vezin-le-Coquet,35,35353,Rennes-sur-Loue,25,25488,5.08,2019
Vezin-le-Coquet,35,35353,Cesson-Sévigné,35,35051,11.44,2019
Vezin-le-Coquet,35,35353,Chartres-de-Bretagne,35,35066,11.44,2019
Vezin-le-Coquet,35,35353,Chavagne,35,35076,11.0,2019
Vezin-le-Coquet,35,35353,Fougères,35,35115,5.29,2019
Vezin-le-Coquet,35,35353,La Guerche-de-Bretagne,35,35125,5.72,2019
Vezin-le-Coquet,35,35353,Montfort-sur-Meu,35,35188,5.5,2019
Vezin-le-Coquet,35,35353,Pacé,35,35210,126.18,2019
Vezin-le-Coquet,35,35353,Redon,35,35236,10.57,2019
Vezin-le-Coquet,35,35353,Rennes,35,35238,573.07,2019
Vezin-le-Coquet,35,35353,Saint-Jacques-de-la-Lande,35,35281,5.95,2019
Vezin-le-Coquet,35,35353,Saint-Méen-le-Grand,35,35297,5.29,2019
Vezin-le-Coquet,35,35353,Vezin-le-Coquet,35,35353,447.11,2019
Vezin-le-Coquet,35,35353,Angers,49,49007,5.72,2019
Vezin-le-Coquet,35,35353,Paris 15e Arrondissement,75,75115,9.77,2019
Vezin-le-Coquet,35,35353,Rouen,76,76540,5.72,2019
Vezin-le-Coquet,35,35353,Issy-les-Moulineaux,92,92040,4.89,2019
Pont-Péan,35,35363,Talence,33,33522,5.03,2019
Pont-Péan,35,35363,Bruz,35,35047,231.25,2019
Pont-Péan,35,35363,Cesson-Sévigné,35,35051,10.05,2019
Pont-Péan,35,35363,Chartres-de-Bretagne,35,35066,160.87,2019
Pont-Péan,35,35363,Laillé,35,35139,15.08,2019
Pont-Péan,35,35363,Orgères,35,35208,20.11,2019
Pont-Péan,35,35363,Rennes,35,35238,301.63,2019
Pont-Péan,35,35363,Saint-Grégoire,35,35278,5.03,2019
Pont-Péan,35,35363,Pont-Péan,35,35363,336.82,2019
Pont-Péan,35,35363,Agen,47,47001,5.03,2019
Pont-Péan,35,35363,Guer,56,56075,5.03,2019
Pont-Péan,35,35363,Écully,69,69081,5.03,2019
Pont-Péan,35,35363,Sablé-sur-Sarthe,72,72264,5.03,2019
Bresson,38,38057,Bresson,38,38057,35.37,2019
Bresson,38,38057,Échirolles,38,38151,35.37,2019
Bresson,38,38057,Gières,38,38179,5.05,2019
Bresson,38,38057,Grenoble,38,38185,30.32,2019
Bresson,38,38057,Meylan,38,38229,10.11,2019
Bresson,38,38057,Saint-Martin-d'Hères,38,38421,10.11,2019
Bresson,38,38057,Cruseilles,74,74096,5.05,2019
Bresson,38,38057,Rouen,76,76540,5.05,2019
Brié-et-Angonnes,38,38059,Brié-et-Angonnes,38,38059,192.83,2019
Brié-et-Angonnes,38,38059,Corenc,38,38126,9.38,2019
Brié-et-Angonnes,38,38059,Échirolles,38,38151,24.83,2019
Brié-et-Angonnes,38,38059,Eybens,38,38158,19.66,2019
Brié-et-Angonnes,38,38059,Gières,38,38179,13.93,2019
Brié-et-Angonnes,38,38059,Grenoble,38,38185,57.76,2019
Brié-et-Angonnes,38,38059,Jarrie,38,38200,148.96,2019
Brié-et-Angonnes,38,38059,Saint-Martin-d'Hères,38,38421,24.66,2019
Brié-et-Angonnes,38,38059,La Tronche,38,38516,5.15,2019
Brié-et-Angonnes,38,38059,Vizille,38,38562,48.69,2019
Brié-et-Angonnes,38,38059,Nancy,54,54395,5.15,2019
Brié-et-Angonnes,38,38059,Lyon 5e Arrondissement,69,69385,4.54,2019
Brié-et-Angonnes,38,38059,Cluny,71,71137,4.84,2019
Brié-et-Angonnes,38,38059,Orsay,91,91471,4.99,2019
Champagnier,38,38068,Champagnier,38,38068,104.36,2019
Champagnier,38,38068,Corenc,38,38126,9.14,2019
Champagnier,38,38068,Échirolles,38,38151,22.57,2019
Champagnier,38,38068,Grenoble,38,38185,36.59,2019
Champagnier,38,38068,Jarrie,38,38200,54.91,2019
Champagnier,38,38068,Meylan,38,38229,9.43,2019
Champagnier,38,38068,Le Pont-de-Claix,38,38317,4.57,2019
Champagnier,38,38068,Saint-Martin-d'Hères,38,38421,18.87,2019
Champagnier,38,38068,Seyssinet-Pariset,38,38485,4.86,2019
Champ-sur-Drac,38,38071,Toulouse,31,31555,4.87,2019
Champ-sur-Drac,38,38071,Champ-sur-Drac,38,38071,287.48,2019
Champ-sur-Drac,38,38071,Crolles,38,38140,4.87,2019
Champ-sur-Drac,38,38071,Échirolles,38,38151,9.75,2019
Champ-sur-Drac,38,38071,Gières,38,38179,4.87,2019
Champ-sur-Drac,38,38071,Grenoble,38,38185,53.6,2019
Champ-sur-Drac,38,38071,Jarrie,38,38200,136.43,2019
Champ-sur-Drac,38,38071,La Mure,38,38269,4.87,2019
Champ-sur-Drac,38,38071,Le Pont-de-Claix,38,38317,4.87,2019
Champ-sur-Drac,38,38071,Saint-Égrève,38,38382,4.87,2019
Champ-sur-Drac,38,38071,Saint-Georges-de-Commiers,38,38388,4.87,2019
Champ-sur-Drac,38,38071,Saint-Ismier,38,38397,4.87,2019
Champ-sur-Drac,38,38071,Saint-Martin-d'Hères,38,38421,34.11,2019
Champ-sur-Drac,38,38071,Vif,38,38545,24.36,2019
Champ-sur-Drac,38,38071,Vizille,38,38562,82.83,2019
Champ-sur-Drac,38,38071,La Ravoire,73,73213,14.62,2019
Champ-sur-Drac,38,38071,Paris 8e Arrondissement,75,75108,4.87,2019
Claix,38,38111,Châteauneuf-de-Galaure,26,26083,5.0,2019
Claix,38,38111,Valence,26,26362,5.0,2019
Claix,38,38111,Chevrières,38,38099,5.11,2019
Claix,38,38111,Claix,38,38111,1174.54,2019
Claix,38,38111,Corenc,38,38126,19.99,2019
Claix,38,38111,Échirolles,38,38151,84.97,2019
Claix,38,38111,Fontaine,38,38169,10.0,2019
Claix,38,38111,Gières,38,38179,5.0,2019
Claix,38,38111,Grenoble,38,38185,274.89,2019
Claix,38,38111,Meylan,38,38229,5.0,2019
Claix,38,38111,La Mure,38,38269,5.0,2019
Claix,38,38111,Le Pont-de-Claix,38,38317,29.99,2019
Claix,38,38111,Saint-Égrève,38,38382,10.0,2019
Claix,38,38111,Saint-Martin-d'Hères,38,38421,109.96,2019
Claix,38,38111,Sassenage,38,38474,10.0,2019
Claix,38,38111,Seyssinet-Pariset,38,38485,19.99,2019
Claix,38,38111,Seyssins,38,38486,5.0,2019
Claix,38,38111,La Tronche,38,38516,5.0,2019
Claix,38,38111,Varces-Allières-et-Risset,38,38524,10.0,2019
Claix,38,38111,Vif,38,38545,14.99,2019
Claix,38,38111,Vizille,38,38562,5.0,2019
Claix,38,38111,Orléans,45,45234,5.0,2019
Claix,38,38111,Perpignan,66,66136,5.0,2019
Claix,38,38111,Aix-les-Bains,73,73008,5.0,2019
Claix,38,38111,Chambéry,73,73065,14.99,2019
Corenc,38,38126,Nice,06,06088,5.02,2019
Corenc,38,38126,Privas,07,07186,5.15,2019
Corenc,38,38126,Toulouse,31,31555,5.22,2019
Corenc,38,38126,Talence,33,33522,5.22,2019
Corenc,38,38126,Corenc,38,38126,589.14,2019
Corenc,38,38126,Échirolles,38,38151,15.07,2019
Corenc,38,38126,Fontaine,38,38169,5.15,2019
Corenc,38,38126,Gières,38,38179,20.35,2019
Corenc,38,38126,Grenoble,38,38185,135.51,2019
Corenc,38,38126,Meylan,38,38229,90.29,2019
Corenc,38,38126,Saint-Martin-d'Hères,38,38421,61.32,2019
Corenc,38,38126,La Tronche,38,38516,55.59,2019
Corenc,38,38126,Villard-Bonnot,38,38547,5.09,2019
Corenc,38,38126,Écully,69,69081,4.96,2019
Corenc,38,38126,Lyon 1er Arrondissement,69,69381,4.96,2019
Corenc,38,38126,Lyon 9e Arrondissement,69,69389,5.09,2019
Corenc,38,38126,La Motte-Servolex,73,73179,4.96,2019
Corenc,38,38126,Saint-Michel-de-Maurienne,73,73261,5.02,2019
Corenc,38,38126,Courbevoie,92,92026,4.96,2019
Domène,38,38150,Bourg-en-Bresse,01,01053,4.86,2019
Domène,38,38150,Valence,26,26362,4.94,2019
Domène,38,38150,Corenc,38,38126,33.9,2019
Domène,38,38150,Domène,38,38150,773.0,2019
Domène,38,38150,Échirolles,38,38151,4.86,2019
Domène,38,38150,Fontaine,38,38169,9.89,2019
Domène,38,38150,Gières,38,38179,33.98,2019
Domène,38,38150,Grenoble,38,38185,223.87,2019
Domène,38,38150,Meylan,38,38229,9.89,2019
Domène,38,38150,Moirans,38,38239,4.79,2019
Domène,38,38150,Montbonnot-Saint-Martin,38,38249,14.59,2019
Domène,38,38150,Murianette,38,38271,4.79,2019
Domène,38,38150,Saint-André-le-Gaz,38,38357,9.58,2019
Domène,38,38150,Saint-Ismier,38,38397,14.91,2019
Domène,38,38150,Saint-Martin-d'Hères,38,38421,200.1,2019
Domène,38,38150,Saint-Nazaire-les-Eymes,38,38431,9.88,2019
Domène,38,38150,Seyssinet-Pariset,38,38485,9.73,2019
Domène,38,38150,Seyssins,38,38486,9.73,2019
Domène,38,38150,La Tronche,38,38516,19.7,2019
Domène,38,38150,Villard-Bonnot,38,38547,14.76,2019
Domène,38,38150,Vizille,38,38562,9.96,2019
Domène,38,38150,Villeurbanne,69,69266,4.86,2019
Domène,38,38150,Lyon 7e Arrondissement,69,69387,4.86,2019
Domène,38,38150,Lyon 9e Arrondissement,69,69389,4.94,2019
Domène,38,38150,Le Bourget-du-Lac,73,73051,5.02,2019
Domène,38,38150,La Motte-Servolex,73,73179,9.89,2019
Domène,38,38150,Annecy,74,74010,9.58,2019
Échirolles,38,38151,Privas,07,07186,0.99,2019
Échirolles,38,38151,Aix-en-Provence,13,13001,15.54,2019
Échirolles,38,38151,Marseille 13e Arrondissement,13,13213,3.76,2019
Échirolles,38,38151,Saint-Martin-de-Ré,17,17369,2.24,2019
Échirolles,38,38151,Égletons,19,19073,3.97,2019
Échirolles,38,38151,Romans-sur-Isère,26,26281,1.25,2019
Échirolles,38,38151,Valence,26,26362,3.38,2019
Échirolles,38,38151,Labège,31,31254,1.13,2019
Échirolles,38,38151,Toulouse,31,31555,5.28,2019
Échirolles,38,38151,Bordeaux,33,33063,1.13,2019
Échirolles,38,38151,Montpellier,34,34172,5.04,2019
Échirolles,38,38151,Rennes,35,35238,3.17,2019
Échirolles,38,38151,Biviers,38,38045,11.99,2019
Échirolles,38,38151,Le Bourg-d'Oisans,38,38052,3.38,2019
Échirolles,38,38151,Bourgoin-Jallieu,38,38053,7.94,2019
Échirolles,38,38151,Bresson,38,38057,0.96,2019
Échirolles,38,38151,Champ-sur-Drac,38,38071,4.37,2019
Échirolles,38,38151,Claix,38,38111,28.2,2019
Échirolles,38,38151,Corenc,38,38126,36.91,2019
Échirolles,38,38151,Crolles,38,38140,6.66,2019
Échirolles,38,38151,Échirolles,38,38151,5930.61,2019
Échirolles,38,38151,Eybens,38,38158,47.89,2019
Échirolles,38,38151,Fontaine,38,38169,35.96,2019
Échirolles,38,38151,Fontanil-Cornillon,38,38170,6.86,2019
Échirolles,38,38151,Gières,38,38179,57.79,2019
Échirolles,38,38151,Grenoble,38,38185,1854.54,2019
Échirolles,38,38151,Jarrie,38,38200,20.69,2019
Échirolles,38,38151,Autrans-Méaudre en Vercors,38,38225,1.25,2019
